Claim_ID,Bind_Date1,Customer_Life_Value1,Age_Insured,Policy_Num,Policy_State,Policy_Start_Date,Policy_Expiry_Date,Policy_BI,Policy_Ded,Policy_Premium,Umbrella_Limit,Insured_Zip,Gender,Education,Occupation,Hobbies,Insured_Relationship,Capital_Gains,Capital_Loss,Garage_Location,Accident_Date,Accident_Type,Collision_Type,Accident_Severity,authorities_contacted,Acccident_State,Acccident_City,Accident_Location,Accident_Hour,Num_of_Vehicles_Involved,Property_Damage,Bodily_Injuries,Witnesses,Police_Report,DL_Expiry_Date,Claims_Date,Auto_Make,Auto_Model,Auto_Year,Vehicle_Color,Vehicle_Cost,Annual_Mileage,DiffIN_Mileage,Low_Mileage_Discount,Commute_Discount,Total_Claim,Injury_Claim,Property_Claim,Vehicle_Claim,Vehicle_Registration,Check_Point,Wait_Policy_BI,Indemnity_Policy_BI,Policy_Duration,Claim_Duration,License_Validity,Claim_Intensity
CC00000892,2022-03-01,22,41,142025673,1,2023-10-28,2024-04-28,500/1000,2000,875.15,0,442479,0,0,machine-op-inspct,skydiving,own-child,46700,0,No,2024-02-10,0,2,2,3,SC,Arlington,8957 Weaver Drive,15,3,1,1,2,2,2025-07-20,2024-02-11,0,31,9,0,9611,8094,7397,0,0,19674.47,998.07,18335.28,341.12,WI57H2083,No,500,1000,183,1,526,0.039912486613459086
CC00000893,2022-04-01,21,62,190327395,2,2023-08-22,2024-02-22,250/500,1000,1187.96,4000000,618845,0,3,other-service,bungie-jumping,own-child,0,0,No,2024-01-01,0,1,1,3,NY,Columbus,5380 Pine St,20,3,0,1,0,2,2025-12-16,2024-01-01,11,19,5,2,4662,12708,2869,0,0,16691.27,5092.45,5461.75,6137.07,VZ75E0409,No,250,500,184,0,715,0.41702323151342635
CC00000894,2022-03-01,22,25,132826187,2,2023-10-22,2024-04-22,100/300,500,920.3,5000000,461958,0,2,tech-support,hiking,own-child,51000,-67900,No,2024-02-21,0,1,0,2,WV,Hillsdale,9730 2nd Hwy,11,3,1,1,0,2,2026-02-14,2024-02-22,6,10,2,3,1853,11972,5959,0,0,10451.36,7357.56,632.49,2461.31,OC29A1545,No,100,300,183,1,724,1.0313415952127638
CC00000895,2022-04-01,21,32,129302458,2,2023-10-03,2024-04-03,100/300,1000,1059.52,0,452748,0,4,protective-serv,camping,own-child,0,-40600,No,2024-03-01,0,2,0,2,VA,Hillsdale,5622 Best Ridge,13,2,1,1,1,2,2025-05-17,2024-03-04,10,2,1,2,1706,13207,6963,0,0,18155.83,5064.33,10129.28,2962.22,DL54K2786,No,100,300,183,3,442,0.7566686040344064
CC00000896,2022-12-01,13,34,135498813,1,2023-10-05,2024-04-05,500/1000,1000,873.64,4000000,432934,0,0,priv-house-serv,yachting,husband,800,0,No,2024-01-30,0,0,1,2,SC,Columbus,9489 3rd St,9,3,0,2,1,2,2025-05-08,2024-02-01,5,14,1,1,1933,9942,3065,0,0,21154.61,8448.95,243.09,12462.57,IF64N7984,No,500,1000,183,2,464,1.153106541178526
CC00000897,2022-07-01,18,27,141887191,1,2023-08-17,2024-02-17,100/300,2000,1073.83,0,609930,0,3,farming-fishing,polo,husband,0,0,No,2024-01-17,3,3,3,4,NY,Arlington,2280 4th Ave,4,1,1,1,2,2,2025-06-14,2024-01-21,2,22,2,5,2074,12836,5930,0,0,15992.44,303.32,15457.73,231.39,SA20V6356,No,100,300,184,4,514,0.04048423047662266
CC00000898,2022-01-01,24,42,129900026,0,2023-08-24,2024-02-24,250/500,2000,1641.73,5000000,450149,0,6,sales,chess,not-in-family,62400,0,No,2024-01-20,0,1,2,1,VA,Riverwood,1269 Flute Drive,16,3,0,0,0,0,2025-04-29,2024-01-22,5,13,0,0,248,15892,7409,0,0,23057.2,10118.19,5657.56,7281.45,XH07M4284,No,250,500,184,2,465,1.91626216580148
CC00000899,2023-01-01,12,61,193354702,0,2023-08-29,2024-02-29,500/1000,1000,1125.37,0,604450,0,0,prof-specialty,basketball,husband,0,-56400,No,2024-01-13,0,1,0,3,VA,Northbend,4793 4th Ridge,6,3,1,0,2,1,2025-11-18,2024-01-15,10,3,5,4,4853,17095,6556,0,0,6927.91,130.68,6795.01,2.22,OZ51M5722,No,500,1000,184,2,675,0.010471288093437095
CC00000900,2022-12-01,13,28,150613787,1,2023-09-24,2024-03-24,100/300,1000,988.45,0,430141,0,5,protective-serv,camping,unmarried,0,0,No,2024-01-09,2,1,2,3,NY,Northbrook,4981 Weaver St,3,1,1,1,1,1,2025-08-22,2024-01-09,11,15,1,0,1729,10959,5130,0,0,6005.88,2194.45,610.47,3200.96,VA16I8111,No,100,300,182,0,591,0.32636273862426307
CC00000901,2022-09-01,16,59,124964517,2,2023-10-14,2024-04-14,250/500,500,1344.36,7000000,473329,0,3,prof-specialty,hiking,other-relative,0,0,No,2024-02-06,1,3,1,4,WV,Northbend,6375 2nd Lane,8,1,1,2,3,0,2025-10-05,2024-02-09,10,1,7,4,5407,13175,3816,0,0,18417.16,836.67,11047.95,6532.54,UA24X7360,No,250,500,183,3,607,0.06207708607856405
CC00000902,2022-10-01,15,38,188103299,0,2023-08-18,2024-02-18,250/500,2000,1301.13,0,476685,0,1,machine-op-inspct,board-games,not-in-family,41300,-55500,No,2024-01-15,2,1,2,3,SC,Springfield,6851 3rd Drive,12,1,0,0,2,1,2026-03-02,2024-01-18,4,27,2,4,2374,12961,5638,0,0,14412.24,2888.69,10123.96,1399.59,HT80Y5914,No,250,500,184,3,777,0.37035151912983055
CC00000903,2022-10-01,15,42,165915869,2,2023-09-23,2024-03-23,250/500,2000,1197.22,5000000,468176,0,4,machine-op-inspct,reading,other-relative,0,0,No,2024-01-21,3,3,1,3,VA,Riverwood,6608 MLK Hwy,8,1,1,0,0,2,2025-08-10,2024-01-25,8,12,1,4,5471,12552,2589,0,0,3940.82,834.8,1236.24,1869.78,BT63B8334,No,250,500,182,4,567,0.060869260877427334
CC00000904,2022-03-01,22,34,164874452,2,2023-08-11,2024-02-11,100/300,500,848.07,3000000,607730,0,3,exec-managerial,chess,not-in-family,31000,-30200,No,2024-01-07,3,3,1,4,VA,Northbrook,3790 Andromedia Hwy,5,1,2,2,1,2,2025-12-13,2024-01-10,11,15,2,5,1993,14757,4615,0,0,11187.0,938.62,7648.2,2600.18,FK87Y9904,No,100,300,184,3,706,0.126888209354325
CC00000905,2022-08-01,17,40,130807958,1,2023-11-06,2024-05-06,100/300,1000,1405.99,0,472895,0,0,sales,yachting,wife,0,0,No,2024-03-01,0,2,1,0,VA,Springfield,4755 Best Lane,18,3,2,1,0,1,2026-05-09,2024-03-05,2,38,0,2,396,14351,7494,0,0,22377.15,5588.65,14824.86,1963.64,TW96T5935,No,100,300,182,4,799,1.0432950699400567
CC00000906,2022-07-01,18,34,137786293,0,2023-09-08,2024-03-08,100/300,1000,936.61,0,464652,0,4,armed-forces,bungie-jumping,wife,52800,-32800,No,2024-01-08,1,3,1,4,SC,Springfield,6582 Elm Lane,5,1,0,1,1,0,2025-08-04,2024-01-13,12,18,4,1,3558,17889,5688,0,0,24277.48,4137.22,18718.23,1422.03,VF92S2710,No,100,300,182,5,574,0.4110873412300566
CC00000907,2022-02-01,23,59,124964517,2,2023-10-14,2024-04-14,250/500,500,1344.36,7000000,473329,0,3,prof-specialty,hiking,other-relative,0,0,No,2024-02-06,1,3,1,4,WV,Northbend,6375 2nd Lane,8,1,1,2,3,0,2025-10-05,2024-02-09,10,1,7,1,5647,13003,4813,0,0,5796.61,5082.03,400.25,314.33,CF05U1867,No,250,500,183,3,607,0.3614972813174869
CC00000908,2022-07-01,18,28,132638383,1,2023-09-06,2024-03-06,250/500,1000,1340.56,0,433184,0,3,machine-op-inspct,golf,not-in-family,0,0,No,2024-01-17,2,2,1,1,NY,Northbend,9020 Elm Ave,19,1,2,0,2,1,2025-08-21,2024-01-17,10,1,2,0,1191,10766,4224,0,0,11589.82,3246.44,4405.06,3938.32,QF21G9360,No,250,500,182,0,582,0.5519213474168108
CC00000909,2022-07-01,18,34,137113781,2,2023-09-30,2024-03-31,250/500,500,1737.66,0,470577,0,0,transport-moving,chess,unmarried,0,-24100,No,2024-01-01,2,2,0,3,WV,Northbrook,5719 2nd Lane,1,1,1,1,1,2,2025-09-20,2024-01-06,2,37,4,2,8844,9628,7103,0,0,17160.71,13538.8,832.41,2789.5,JJ81I2783,No,250,500,183,5,628,0.6243347985442579
CC00000910,2023-01-01,12,23,183873966,1,2023-09-24,2024-03-24,250/500,2000,1136.83,4000000,471300,0,0,tech-support,exercise,own-child,0,-62400,Yes,2024-02-02,2,2,0,3,NY,Columbus,1331 Britain Hwy,14,1,0,0,3,2,2026-03-15,2024-02-03,6,6,1,3,1446,9662,4668,0,0,11853.58,2682.19,829.12,8342.27,PW07R4834,No,250,500,182,1,772,0.41808160586831516
CC00000911,2022-03-01,22,31,192210025,1,2023-09-06,2024-03-06,250/500,2000,1153.35,0,430714,0,6,craft-repair,golf,not-in-family,0,0,No,2024-02-02,3,3,3,3,NY,Hillsdale,3590 Best Hwy,9,1,0,2,1,1,2025-06-15,2024-02-03,11,19,5,0,4557,6898,7729,1,0,4748.55,2081.76,364.43,2302.36,LG10X8968,No,250,500,182,1,499,0.17241504970962687
CC00000912,2023-01-01,12,42,123330533,1,2023-10-28,2024-04-28,250/500,500,1124.6,0,612904,0,0,armed-forces,hiking,not-in-family,0,0,No,2024-01-30,0,1,1,3,NY,Arlington,4985 Sky Lane,23,3,2,0,0,2,2025-08-09,2024-02-02,7,36,0,5,487,11724,2058,0,0,18669.92,12876.8,1589.69,4203.43,YE94P7773,No,250,500,183,3,557,2.380915401028781
CC00000913,2023-01-01,12,39,151343096,1,2023-10-04,2024-04-04,100/300,500,1046.58,4000000,434982,0,4,tech-support,exercise,wife,0,-31700,No,2024-01-24,3,3,3,4,NY,Hillsdale,6193 1st Hwy,1,1,1,2,1,0,2025-07-28,2024-01-24,3,32,4,4,3532,14772,2597,0,0,13017.57,7270.9,5144.39,602.28,IO32Q4381,No,100,300,183,0,551,0.7244623749659983
CC00000914,2022-01-01,24,64,124517295,0,2023-10-15,2024-04-15,250/500,500,835.02,0,602433,0,0,adm-clerical,reading,unmarried,59600,0,No,2024-02-02,0,2,1,1,WV,Hillsdale,8538 Texas Lane,17,3,0,1,1,0,2026-03-15,2024-02-03,2,38,7,5,6825,6963,5008,1,0,9102.47,1926.19,6388.09,788.19,GH49B4432,No,250,500,183,1,772,0.11554440882609822
CC00000915,2022-09-01,16,33,130159874,0,2023-09-28,2024-03-28,100/300,1000,1053.04,7000000,619540,0,5,other-service,reading,own-child,52000,-44500,No,2024-02-24,0,1,1,0,NC,Northbrook,5621 4th Ave,20,3,0,1,3,2,2025-05-30,2024-02-28,10,2,7,0,6800,14856,4903,0,0,9708.96,3151.87,6293.19,263.9,UL38S2736,No,100,300,182,4,461,0.1896947906410167
CC00000916,2022-03-01,22,34,137786293,0,2023-09-08,2024-03-08,100/300,1000,936.61,0,464652,0,4,armed-forces,bungie-jumping,wife,52800,-32800,No,2024-01-08,1,3,1,4,SC,Springfield,6582 Elm Lane,5,1,0,1,1,0,2025-08-04,2024-01-13,12,18,4,1,3881,14233,3977,0,0,12602.88,6435.55,4474.82,1692.51,UK94Q8708,No,100,300,182,5,574,0.609484799696941
CC00000917,2022-08-01,17,26,137248304,1,2023-10-01,2024-04-01,500/1000,2000,932.14,0,612550,0,4,sales,cross-fit,own-child,40600,0,No,2024-01-10,0,1,2,1,SC,Columbus,1273 Rock Lane,2,3,0,2,3,0,2026-02-19,2024-01-10,1,4,9,0,9498,12449,6088,0,0,2576.31,202.19,918.68,1455.44,PW09O3961,No,500,1000,183,0,771,0.008212789188152853
CC00000918,2022-03-01,22,31,116375016,2,2023-10-04,2024-04-04,500/1000,500,708.64,6000000,470610,0,2,machine-op-inspct,reading,unmarried,53500,0,No,2024-01-06,2,2,2,3,WV,Northbend,4546 Tree St,9,1,0,0,2,1,2025-03-21,2024-01-10,11,21,9,0,9099,11583,3103,0,0,9373.68,4030.86,1287.85,4054.97,ON75S2098,No,500,1000,183,4,440,0.17333095967883425
CC00000919,2022-07-01,18,46,189651767,1,2023-10-26,2024-04-26,500/1000,500,1314.6,0,458139,0,4,prof-specialty,exercise,not-in-family,24800,0,No,2024-02-23,2,1,2,2,WV,Hillsdale,8782 3rd St,0,1,1,2,3,2,2025-11-27,2024-02-24,10,1,7,1,5373,6542,3570,1,0,96906.03,16174.95,56903.97,23827.11,BS82M0683,No,500,1000,183,1,643,1.2117556014371802
CC00000920,2022-12-01,13,32,118010202,0,2023-08-19,2024-02-19,500/1000,1000,1215.85,0,454985,0,2,other-service,hiking,husband,42900,-90200,No,2024-01-02,3,3,1,3,VA,Hillsdale,6165 Rock Ridge,8,1,2,1,1,1,2025-09-17,2024-01-04,9,26,9,1,9109,9349,3737,0,0,680.06,21.02,267.87,391.17,DC55C8508,No,500,1000,184,2,624,0.0009028876081038244
CC00000921,2022-06-01,19,25,153069911,2,2023-09-19,2024-03-19,100/300,1000,1226.83,0,607763,0,1,exec-managerial,exercise,not-in-family,0,-56100,No,2024-01-07,0,2,0,2,SC,Columbus,7238 2nd St,12,3,2,2,0,2,2025-07-31,2024-01-07,0,23,5,0,4791,9586,7652,0,0,4167.91,1731.1,874.5,1562.31,VG74Q5863,No,100,300,182,0,571,0.1399116288054209
CC00000922,2022-12-01,13,50,178574281,0,2023-11-05,2024-05-05,100/300,1000,1275.39,0,466283,0,0,sales,bungie-jumping,other-relative,0,0,No,2024-02-12,2,0,0,3,NY,Riverwood,8150 Washington Ridge,16,1,2,2,3,0,2025-07-30,2024-02-12,1,5,9,2,9314,17993,5464,0,0,3646.65,1866.8,1777.32,2.53,OG55R9135,No,100,300,182,0,534,0.07777779166567715
CC00000923,2022-07-01,18,42,165915869,2,2023-09-23,2024-03-23,250/500,2000,1197.22,5000000,468176,0,4,machine-op-inspct,reading,other-relative,0,0,No,2024-01-21,3,3,1,3,VA,Riverwood,6608 MLK Hwy,8,1,1,0,0,2,2025-08-10,2024-01-25,8,12,1,0,5337,5579,7825,1,0,15675.91,9893.09,4970.53,812.29,US37O6406,No,250,500,182,4,567,0.7512584774947242
CC00000924,2022-03-01,22,27,141887191,1,2023-08-17,2024-02-17,100/300,2000,1073.83,0,609930,0,3,farming-fishing,polo,husband,0,0,No,2024-01-17,3,3,3,4,NY,Arlington,2280 4th Ave,4,1,1,1,2,2,2025-06-14,2024-01-21,2,22,2,5,2360,6171,3641,1,0,21443.72,165.38,4947.9,16330.44,NW45H1488,No,100,300,184,4,514,0.021242543659091728
CC00000925,2022-10-01,15,27,127977212,1,2023-10-30,2024-04-30,100/300,1000,1474.17,0,440327,0,1,tech-support,exercise,unmarried,0,0,No,2024-02-19,2,2,0,3,WV,Northbend,7773 Tree Hwy,13,1,2,1,0,1,2026-03-10,2024-02-20,10,3,1,1,1369,8893,3729,0,0,1911.26,653.2,333.64,924.42,WL94C3961,No,100,300,183,1,750,0.10346378767431401
CC00000926,2023-01-01,12,50,133160388,0,2023-09-26,2024-03-26,100/300,1000,1538.26,6000000,615346,0,2,sales,yachting,other-relative,62200,-31400,No,2024-01-24,0,2,1,0,NY,Riverwood,9760 Solo Lane,12,3,2,2,3,1,2025-05-12,2024-01-28,13,28,3,0,3410,17867,4657,0,0,10594.65,2239.52,6763.51,1591.62,HS14K5523,No,100,300,182,4,474,0.23832160092795082
CC00000927,2022-01-01,24,41,147879334,0,2023-10-05,2024-04-05,250/500,500,847.03,0,438555,0,3,craft-repair,skydiving,not-in-family,0,0,Yes,2024-02-08,2,2,0,2,SC,Springfield,5431 3rd Ridge,1,1,1,1,0,1,2025-05-17,2024-03-01,11,19,5,0,4716,14248,5326,0,0,12305.87,8331.97,494.63,3479.27,UP78D2339,No,250,500,183,22,464,0.6790654421928383
CC00000928,2022-11-01,14,41,151696874,0,2023-10-21,2024-04-21,250/500,1000,895.83,0,452597,0,0,sales,paintball,husband,0,0,No,2024-02-11,2,1,1,0,NC,Arlington,2324 Texas Ridge,10,1,0,1,2,0,2026-01-17,2024-02-14,3,25,6,1,6315,14598,2382,0,1,19351.24,475.65,1087.07,17788.52,KF41G6411,No,250,500,183,3,706,0.03153947656338065
CC00000929,2022-08-01,17,41,156839274,2,2023-10-24,2024-04-24,500/1000,2000,1212.0,0,620473,0,5,exec-managerial,basketball,unmarried,24400,-60500,No,2024-01-28,2,0,2,0,NY,Springfield,7705 Best Ridge,4,1,2,0,1,1,2025-11-27,2024-01-28,7,36,6,5,6429,7213,6409,1,0,4206.1,579.33,2245.07,1381.7,GB60Z4476,No,500,1000,183,0,669,0.03798359702362493
CC00000930,2022-10-01,15,35,199485035,2,2023-09-12,2024-03-12,250/500,2000,1318.06,0,618498,0,2,exec-managerial,video-games,wife,57300,-80600,No,2024-01-19,3,3,3,4,VA,Hillsdale,2333 Maple Lane,13,1,0,0,3,1,2025-05-10,2024-01-23,13,20,3,2,3304,12656,6063,0,0,23790.32,4954.66,17129.43,1706.23,KJ30U3305,No,250,500,182,4,477,0.5335893589272771
CC00000931,2022-06-01,19,34,189560103,1,2023-10-21,2024-04-21,100/300,2000,1057.77,0,477382,0,3,tech-support,bungie-jumping,unmarried,0,-57700,No,2024-02-16,0,0,2,0,NC,Riverwood,2003 Maple Hwy,22,3,1,1,1,0,2025-09-01,2024-02-17,1,4,3,5,3359,7139,7555,1,0,24785.47,11373.42,8584.18,4827.87,EV71M6600,No,100,300,183,1,563,1.2166440776235827
CC00000932,2022-09-01,16,31,132596520,1,2023-10-21,2024-04-21,500/1000,2000,1320.75,0,441491,0,3,farming-fishing,video-games,wife,54100,0,No,2024-02-01,0,1,2,3,WV,Springfield,6315 2nd Lane,20,3,1,0,3,1,2025-06-12,2024-02-05,0,23,5,5,4991,16688,3600,0,0,21353.42,3076.99,11790.99,6485.44,ZR25W1220,No,500,1000,183,4,497,0.2431613128066691
CC00000933,2022-09-01,16,49,138623476,2,2023-11-16,2024-05-16,500/1000,1000,1279.08,0,449718,0,4,other-service,kayaking,own-child,0,-51500,No,2024-02-27,1,3,1,4,NC,Riverwood,7721 Washington Ridge,13,1,0,0,1,2,2026-01-30,2024-02-28,5,14,1,1,1950,9332,4952,0,0,4498.99,373.23,1598.63,2527.13,FK05F0004,No,500,1000,182,1,703,0.050768609239633875
CC00000934,2022-02-01,23,41,117812103,0,2023-08-28,2024-02-28,500/1000,2000,1103.58,0,475292,0,2,exec-managerial,exercise,unmarried,41200,-36200,No,2024-01-19,0,2,0,3,NY,Northbend,3814 Britain Drive,20,3,1,2,2,0,2025-12-30,2024-01-19,12,18,5,1,4626,16099,5556,0,0,14568.81,1386.59,4600.13,8582.09,WQ75D1245,No,500,1000,184,0,711,0.11405983043081627
CC00000935,2022-03-01,22,39,165322242,2,2023-11-17,2024-05-17,250/500,500,823.17,0,455689,0,5,adm-clerical,paintball,own-child,0,0,No,2024-02-23,0,0,0,2,WV,Columbus,1126 Texas Hwy,3,3,1,2,2,0,2025-09-02,2024-02-26,4,30,6,5,7487,17812,5789,0,0,22112.81,12680.09,4132.27,5300.45,AX28Z1086,No,250,500,182,3,557,0.7155253798098004
CC00000936,2022-12-01,13,40,133326032,2,2023-10-22,2024-04-22,100/300,500,1201.41,0,437818,0,3,priv-house-serv,movies,husband,88400,-46500,No,2024-01-27,0,2,0,3,NC,Columbus,7466 MLK Ridge,7,3,2,1,0,2,2025-11-14,2024-02-01,11,15,6,0,5575,6420,7981,1,0,18214.39,10053.15,4512.75,3648.49,XT07P5138,No,100,300,183,5,657,0.7197700035153864
CC00000937,2022-04-01,21,35,132665261,1,2023-10-16,2024-04-16,500/1000,1000,1088.34,0,614780,0,0,adm-clerical,yachting,other-relative,81100,0,No,2024-02-24,0,0,2,3,NY,Arlington,6092 5th Ave,16,3,2,2,3,0,2026-03-09,2024-02-28,2,0,2,0,2494,8525,4747,0,0,22973.41,3618.24,12373.12,6982.05,IU14W1993,No,500,1000,183,4,744,0.45673314819490024
CC00000938,2022-05-01,20,41,180025847,0,2023-10-19,2024-04-19,100/300,2000,1055.53,0,441992,0,4,armed-forces,cross-fit,not-in-family,37800,-50300,No,2024-02-08,2,0,2,2,WV,Northbrook,6751 Pine Ridge,7,1,0,0,2,0,2025-06-24,2024-02-09,6,10,7,2,6567,14125,6851,0,0,3274.71,74.76,2012.79,1187.16,SF24G3500,No,100,300,183,1,502,0.0046957940734757364
CC00000939,2022-03-01,22,62,125392954,1,2023-09-18,2024-03-18,100/300,500,1011.92,0,468168,0,6,machine-op-inspct,paintball,wife,0,0,No,2024-02-15,0,1,0,1,SC,Riverwood,3486 Flute Ave,7,3,2,0,3,2,2025-09-06,2024-02-20,3,34,3,4,6581,14246,2954,0,0,20757.91,2710.96,6174.46,11872.49,XM51X3590,No,100,300,182,5,569,0.16908320126436932
CC00000940,2022-09-01,16,39,169811488,1,2023-09-27,2024-03-27,250/500,2000,1470.06,0,431683,0,6,other-service,yachting,husband,56600,-45800,No,2024-01-07,2,0,2,0,WV,Riverwood,4296 Pine Hwy,22,1,2,0,1,0,2025-10-20,2024-01-10,10,2,1,1,1291,5008,7719,1,0,87621.88,268.95,43989.39,43363.54,ZT77E4075,No,250,500,182,3,652,0.04323510121145091
CC00000941,2022-04-01,21,35,170125042,1,2023-10-12,2024-04-12,100/300,500,1040.75,0,445601,0,3,prof-specialty,paintball,not-in-family,0,0,No,2024-02-03,2,1,2,0,WV,Northbend,2275 Best Lane,1,1,2,1,1,2,2025-04-30,2024-02-06,2,37,5,5,9702,13268,5035,0,0,6338.44,205.72,2706.71,3426.01,XY86D0350,No,100,300,183,3,452,0.007650259812075525
CC00000942,2022-12-01,13,25,153069911,2,2023-09-19,2024-03-19,100/300,1000,1226.83,0,607763,0,1,exec-managerial,exercise,not-in-family,0,-56100,No,2024-01-07,0,2,0,2,SC,Columbus,7238 2nd St,12,3,2,2,0,2,2025-07-31,2024-01-07,0,23,5,3,4785,15392,3230,0,0,18661.46,15631.54,898.25,2131.67,KM08S5379,No,100,300,182,0,571,1.2646641688706441
CC00000943,2023-01-01,12,26,130799857,1,2023-09-13,2024-03-13,250/500,2000,1191.19,4000000,468813,0,4,farming-fishing,basketball,not-in-family,29300,0,No,2024-02-12,0,1,2,2,VA,Northbrook,3653 Elm Drive,9,3,1,0,1,1,2025-07-01,2024-02-17,3,34,2,5,5473,13645,5995,0,0,17967.69,13855.43,413.62,3698.64,XC26D6526,No,250,500,182,5,505,1.0097289521226243
CC00000944,2022-02-01,23,44,169885937,0,2023-10-07,2024-04-07,100/300,500,1297.75,4000000,451280,0,3,other-service,chess,own-child,0,-41400,No,2024-02-01,0,1,2,0,SC,Columbus,1830 Sky St,15,3,1,0,1,2,2026-02-07,2024-02-06,3,34,4,1,7841,7790,2871,0,0,9576.44,6578.05,1402.45,1595.94,XS05A9641,No,100,300,183,5,737,0.35776520816903706
CC00000945,2022-11-01,14,43,148765783,0,2023-09-15,2024-03-15,100/300,1000,1515.18,6000000,443191,0,1,priv-house-serv,camping,other-relative,0,0,No,2024-01-09,0,2,1,1,SC,Northbrook,9798 Sky Ridge,21,3,0,1,0,0,2025-10-23,2024-01-14,2,38,6,1,5865,17295,7507,0,0,9678.35,7610.51,1145.97,921.87,DU81R4640,No,100,300,182,5,653,0.5284177344826748
CC00000946,2022-12-01,13,34,175864545,0,2023-10-12,2024-04-12,100/300,1000,1083.72,0,617774,0,2,machine-op-inspct,base-jumping,wife,65600,-68200,No,2024-02-09,2,2,2,2,NY,Columbus,3550 Washington Ave,18,1,0,0,2,1,2025-06-23,2024-02-13,6,8,0,2,1181,7466,6656,1,0,16135.98,3707.7,7768.65,4659.63,QF15A2866,No,100,300,183,4,500,0.640929457482264
CC00000947,2022-02-01,23,38,188103299,0,2023-08-18,2024-02-18,250/500,2000,1301.13,0,476685,0,1,machine-op-inspct,board-games,not-in-family,41300,-55500,No,2024-01-15,2,1,2,3,SC,Springfield,6851 3rd Drive,12,1,0,0,2,1,2026-03-02,2024-01-18,4,27,2,4,1964,16524,4774,0,0,7907.33,47.8,2859.85,4999.68,XB30B9833,No,250,500,184,3,777,0.0064853130723831484
CC00000948,2022-06-01,19,56,157974776,2,2023-10-08,2024-04-08,250/500,500,1082.49,0,606714,0,6,prof-specialty,chess,unmarried,36100,-55000,No,2024-02-28,0,0,0,1,SC,Columbus,4866 4th Hwy,12,3,1,2,3,2,2026-02-08,2024-03-03,6,8,8,2,8448,13891,6640,0,0,9445.99,4449.19,2818.51,2178.29,JB55F9543,No,250,500,183,4,711,0.22093691326225315
CC00000949,2022-07-01,18,32,129302458,2,2023-10-03,2024-04-03,100/300,1000,1059.52,0,452748,0,4,protective-serv,camping,own-child,0,-40600,No,2024-03-01,0,2,0,2,VA,Hillsdale,5622 Best Ridge,13,2,1,1,1,2,2025-05-17,2024-03-04,10,2,1,2,1802,7519,5351,0,0,9271.9,207.69,2004.2,7060.01,PN00O7250,No,100,300,183,3,442,0.030511103961639658
CC00000950,2022-01-01,24,34,175266940,1,2023-08-29,2024-02-29,250/500,500,1495.06,0,452249,0,5,prof-specialty,polo,unmarried,38100,-31400,No,2024-01-07,0,1,2,1,PA,Columbus,2733 Texas Drive,18,3,0,2,0,1,2025-08-15,2024-01-11,8,12,5,2,9680,16208,7493,0,0,24432.52,3672.45,7572.9,13187.17,WZ35C6034,No,250,500,184,4,586,0.1390487008377112
CC00000951,2023-01-01,12,35,132665261,1,2023-10-16,2024-04-16,500/1000,1000,1088.34,0,614780,0,0,adm-clerical,yachting,other-relative,81100,0,No,2024-02-24,0,0,2,3,NY,Arlington,6092 5th Ave,16,3,2,2,3,0,2026-03-09,2024-02-28,2,0,2,2,2198,15297,4517,0,0,15551.59,4670.91,210.34,10670.34,ZU77P9456,No,500,1000,183,4,744,0.6114724976076054
CC00000952,2022-01-01,24,35,196292559,0,2023-10-15,2024-04-15,500/1000,500,1054.83,7000000,446788,0,3,tech-support,cross-fit,husband,0,-51300,No,2024-02-25,2,0,2,1,NY,Northbend,8579 Apache Drive,17,1,2,2,3,0,2026-01-05,2024-02-25,8,7,1,5,1590,10896,5184,0,0,21052.78,7619.88,215.84,13217.06,OB23P4727,No,500,1000,183,0,680,1.159017587836512
CC00000953,2022-03-01,22,48,186212909,2,2023-10-05,2024-04-05,500/1000,2000,769.95,0,605486,0,5,prof-specialty,movies,not-in-family,0,-44200,No,2024-01-19,0,2,0,0,NY,Hillsdale,1012 5th Lane,16,2,1,2,3,0,2026-03-26,2024-01-23,1,4,7,0,7041,8546,5422,0,0,17431.82,1790.33,2458.49,13183.0,CB72Y8540,No,500,1000,183,4,797,0.10490255821311803
CC00000954,2022-04-01,21,28,188912727,0,2023-08-21,2024-02-21,250/500,1000,773.99,0,458727,0,0,armed-forces,board-games,other-relative,0,-70300,No,2024-01-01,3,3,3,4,PA,Springfield,6359 MLK Ridge,3,1,2,1,2,0,2026-01-07,2024-01-05,8,12,8,2,9956,13422,7565,0,0,8260.17,1499.5,5407.59,1353.08,YK26X6948,No,250,500,184,4,737,0.03433375570302114
CC00000955,2022-09-01,16,29,125104327,2,2023-09-25,2024-03-25,250/500,2000,1238.62,6000000,463993,0,4,exec-managerial,yachting,other-relative,0,-56200,No,2024-02-14,2,1,0,0,SC,Springfield,8576 Andromedia St,14,1,1,2,3,2,2025-08-07,2024-02-14,0,23,6,0,6116,14427,7321,0,0,5856.05,1473.06,2997.52,1385.47,KC18D7678,No,250,500,182,0,540,0.09966151645768821
